 -9.92,-3.07,2.56,3.01,22.05,-3.64,-0.42,0.65,-0.09
 -8.12,-3.28,2.17,-5.60,16.59,-2.31,-0.42,0.65,-0.09
 -8.53,-2.77,2.20,-5.32,16.87,-2.31,-0.41,0.65,-0.08
 -9.66,-2.80,2.66,-5.53,17.01,-2.38,-0.42,0.65,-0.08
 -9.86,-3.19,2.48,-5.67,16.94,-2.45,-0.41,0.67,-0.06
 -9.46,-3.49,2.24,-5.32,16.52,-2.45,-0.42,0.66,-0.08
 -8.39,-3.12,2.84,-5.46,16.59,-2.31,-0.42,0.66,-0.08
 -9.99,-3.17,2.43,-5.25,16.87,-2.17,-0.42,0.66,-0.07
 -9.15,-2.83,2.25,-5.39,16.80,-2.24,-0.41,0.67,-0.07
 -9.22,-3.14,2.40,-5.46,16.38,-2.24,-0.41,0.66,-0.06
 -9.23,-1.87,2.29,-5.18,16.52,-2.17,-0.41,0.66,-0.06
 -8.94,-3.29,2.49,-5.60,16.87,-2.17,-0.42,0.65,-0.06
 -8.94,-3.12,2.12,-5.04,16.38,-2.31,-0.41,0.66,-0.06
 -9.19,-2.43,2.11,-5.53,16.45,-2.52,-0.41,0.66,-0.07
 -10.11,-3.53,2.35,-5.53,16.31,-2.31,-0.42,0.66,-0.05
 -9.43,-3.33,2.10,-5.67,16.73,-2.45,-0.41,0.65,-0.06
 -8.94,-3.29,2.01,-5.74,16.59,-2.31,-0.43,0.65,-0.06
 -8.58,-2.65,2.19,-5.53,16.45,-2.38,-0.43,0.65,-0.07
 -10.93,-3.53,2.95,-5.32,16.17,-2.24,-0.43,0.64,-0.08
 -9.49,-2.43,2.33,-5.39,16.66,-2.31,-0.44,0.63,-0.07
 -8.67,-2.47,2.17,-5.32,16.52,-2.31,-0.43,0.64,-0.07
 -8.98,-2.91,2.66,-5.11,16.52,-2.24,-0.43,0.64,-0.08
 -9.73,-3.13,2.55,-5.25,16.45,-2.03,-0.42,0.64,-0.10
 -9.46,-2.92,2.21,-5.46,16.66,-2.24,-0.43,0.63,-0.09
 -9.40,-2.88,2.12,-5.25,16.59,-2.31,-0.44,0.64,-0.08
 -9.06,-2.39,2.33,-5.53,16.73,-2.03,-0.43,0.64,-0.08
 -8.98,-3.04,2.61,-5.67,16.45,-2.10,-0.43,0.65,-0.08
 -9.63,-2.81,2.41,-5.67,16.52,-2.31,-0.43,0.64,-0.09
 -9.73,-2.85,2.38,-5.39,16.66,-2.24,-0.42,0.64,-0.08
 -9.24,-3.19,2.54,-5.60,16.45,-2.17,-0.42,0.64,-0.09
 -9.06,-2.45,2.51,-5.46,16.59,-2.10,-0.42,0.64,-0.09
 -9.62,-2.95,2.32,-5.53,16.45,-2.10,-0.43,0.65,-0.09
 -9.74,-3.23,2.25,-5.53,16.66,-2.10,-0.43,0.64,-0.08
 -8.94,-2.63,2.79,-5.18,16.52,-2.59,-0.42,0.64,-0.09
 -9.00,-2.67,2.58,-5.60,16.59,-2.17,-0.42,0.64,-0.10
 -10.05,-2.55,2.23,-5.46,16.59,-2.45,-0.42,0.64,-0.09
 -10.09,-3.31,2.58,-5.32,16.59,-2.17,-0.42,0.63,-0.09
 -9.35,-3.15,2.65,-5.74,16.73,-2.03,-0.42,0.64,-0.08
 -8.87,-2.58,2.53,-5.46,16.52,-2.45,-0.43,0.63,-0.07
 -8.94,-2.54,2.61,-5.53,16.52,-2.38,-0.43,0.64,-0.08
 -9.25,-2.71,2.30,-5.39,16.52,-2.17,-0.43,0.64,-0.09
 -9.50,-3.19,2.40,-5.53,16.73,-2.31,-0.43,0.65,-0.08
 -9.29,-3.22,2.56,-5.81,16.87,-2.38,-0.42,0.64,-0.09
 -9.51,-3.02,2.68,-5.46,16.80,-2.31,-0.42,0.64,-0.07
 -9.70,-2.64,2.49,-5.25,16.66,-2.45,-0.42,0.64,-0.08
 -9.39,-2.68,2.56,-5.46,16.80,-2.24,-0.42,0.64,-0.08
 -9.54,-2.93,2.99,-5.53,16.94,-2.24,-0.42,0.65,-0.08
 -9.63,-2.87,2.38,-5.39,16.73,-2.24,-0.42,0.64,-0.08
 -9.05,-2.77,2.47,-5.53,16.66,-2.52,-0.43,0.65,-0.07
 -9.30,-2.71,2.40,-5.46,16.59,-2.38,-0.41,0.65,-0.06
 -15.34,2.38,6.06,-5.46,16.73,-2.45,-0.42,0.64,-0.08
 -9.93,-4.49,2.73,-5.81,16.66,-2.31,-0.42,0.65,-0.08
 -9.54,-2.77,2.53,-5.32,16.94,-2.03,-0.42,0.64,-0.08
 -9.53,-2.96,2.51,-5.25,16.52,-2.10,-0.42,0.64,-0.08
 -10.31,-3.24,2.26,-5.67,16.52,-2.45,-0.43,0.64,-0.08
 -9.34,-2.65,2.47,-5.25,16.73,-2.45,-0.43,0.64,-0.08
 -8.94,-2.85,2.59,-5.46,16.66,-2.31,-0.43,0.65,-0.09
 -9.17,-2.99,2.51,-5.81,16.66,-2.10,-0.43,0.65,-0.09
 -9.85,-2.63,2.28,-5.39,16.73,-2.31,-0.43,0.65,-0.08
 -9.51,-3.27,2.81,-5.25,16.45,-2.24,-0.43,0.64,-0.08
 -9.87,-3.57,2.79,-5.25,16.66,-2.17,-0.43,0.64,-0.08
 -9.78,-3.50,2.60,-5.95,16.87,-2.24,-0.43,0.64,-0.09
 -9.60,-2.88,2.29,-5.74,16.73,-2.38,-0.44,0.63,-0.09
 -9.29,-2.74,2.64,-5.32,16.66,-2.24,-0.43,0.64,-0.09
 -9.29,-2.34,2.59,-5.74,16.52,-2.38,-0.43,0.64,-0.08
 -9.31,-2.99,2.38,-5.32,16.59,-2.17,-0.42,0.64,-0.08
 -9.59,-2.80,2.33,-5.46,16.80,-2.17,-0.43,0.64,-0.09
 -9.27,-2.79,2.51,-5.67,16.45,-2.45,-0.43,0.64,-0.08
 -9.47,-3.17,2.61,-5.39,16.80,-2.31,-0.43,0.64,-0.08
 -9.24,-3.34,2.41,-5.74,16.59,-2.45,-0.44,0.65,-0.07
 -8.93,-3.50,2.43,-5.46,16.52,-2.31,-0.43,0.65,-0.08
 -8.78,-2.47,2.49,-5.53,16.24,-2.31,-0.43,0.64,-0.08
 -8.41,-3.01,2.65,-5.60,16.87,-2.10,-0.43,0.64,-0.07
 -9.81,-4.04,2.36,-5.46,16.80,-1.96,-0.44,0.64,-0.09
 -10.53,-2.20,2.31,-5.25,16.87,-2.38,-0.43,0.64,-0.09
 -9.83,-1.84,1.94,-5.67,16.24,-2.45,-0.43,0.64,-0.09
 -8.66,-1.74,2.90,-5.74,16.45,-2.03,-0.43,0.65,-0.07
 -10.08,-2.73,2.34,-5.25,16.52,-2.24,-0.43,0.65,-0.07
 -10.42,-3.62,1.97,-5.53,16.52,-2.24,-0.42,0.65,-0.08
 -9.05,-2.39,2.48,-5.39,16.87,-2.45,-0.43,0.64,-0.09
 -8.70,-3.41,2.61,-5.39,16.80,-2.45,-0.43,0.65,-0.10
 -9.93,-2.89,2.33,-5.25,16.66,-2.10,-0.44,0.65,-0.09
 -9.32,-2.73,2.62,-5.32,16.94,-2.24,-0.44,0.64,-0.09
 -9.52,-2.89,2.54,-5.46,16.59,-2.52,-0.44,0.64,-0.07
 -9.71,-2.93,2.48,-5.53,16.59,-2.17,-0.43,0.63,-0.08
 -9.58,-2.49,2.58,-5.95,16.59,-2.17,-0.44,0.64,-0.07
 -9.61,-2.39,2.46,-5.32,16.66,-2.45,-0.43,0.64,-0.09
 -9.85,-2.71,2.11,-5.60,16.66,-2.31,-0.44,0.64,-0.09
 -9.53,-2.46,2.08,-5.25,16.38,-2.45,-0.44,0.65,-0.08
 -9.41,-2.70,2.09,-5.39,16.73,-2.31,-0.43,0.64,-0.09
 -9.70,-2.55,1.79,-5.25,16.52,-2.38,-0.43,0.64,-0.09
 -9.57,-2.94,1.85,-5.74,16.73,-2.31,-0.44,0.64,-0.09
 -9.09,-2.65,1.62,-5.53,16.59,-2.45,-0.43,0.64,-0.10
 -9.27,-2.68,1.19,-5.67,16.31,-2.17,-0.43,0.64,-0.10
 -8.96,-2.99,1.28,-5.39,16.52,-2.24,-0.43,0.64,-0.10
 -8.83,-2.35,1.63,-5.18,16.31,-2.24,-0.43,0.64,-0.11
 -9.01,-2.86,1.73,-5.46,16.45,-2.24,-0.44,0.64,-0.10
 -9.29,-2.54,1.56,-5.53,16.59,-2.03,-0.44,0.63,-0.10
 -9.14,-2.07,1.65,-5.32,16.73,-2.31,-0.44,0.62,-0.11
 -8.67,-1.26,-0.31,-17.92,28.14,-68.60,-0.44,0.63,-0.11
 -9.45,-1.36,1.55,-27.58,7.14,-17.71,-0.44,0.62,-0.10
 -10.05,-2.06,1.78,-46.76,-7.49,-20.02,-0.45,0.61,-0.11
 -9.73,-1.54,2.28,-57.82,-19.11,-11.27,-0.45,0.60,-0.10
 -9.93,-0.87,2.38,-66.08,-19.95,-10.15,-0.45,0.59,-0.11
 -10.47,-1.05,2.50,-75.67,-31.01,-13.37,-0.46,0.58,-0.11
 -10.61,-0.62,2.64,-72.94,-39.90,-7.42,-0.46,0.58,-0.11
 -10.16,-0.73,2.98,-72.52,-34.79,-13.16,-0.46,0.58,-0.11
 -9.75,-0.87,2.95,-67.34,-25.83,-12.74,-0.46,0.57,-0.11
 -10.05,-1.05,2.89,-50.40,-37.87,-6.72,-0.46,0.57,-0.13
 -9.66,-0.80,3.06,-31.15,-42.35,-4.48,-0.46,0.57,-0.12
 -9.51,-0.63,2.82,-26.74,-28.35,-13.79,-0.46,0.56,-0.13
 -10.49,-1.10,2.43,-15.96,-21.70,-13.93,-0.46,0.57,-0.12
 -10.84,-0.85,1.82,2.87,-28.21,-8.96,-0.47,0.56,-0.11
 -9.94,-1.01,1.65,7.28,-18.48,-19.11,-0.47,0.56,-0.12
 -9.78,-1.35,1.29,9.66,-10.01,-14.14,-0.48,0.56,-0.11
 -10.51,-1.39,0.63,15.33,-14.84,-6.65,-0.46,0.56,-0.12
 -9.97,-1.13,0.49,15.19,-19.53,-2.17,-0.46,0.56,-0.11
 -9.49,-1.03,0.37,9.24,-7.77,-9.31,-0.47,0.56,-0.11
 -9.10,-1.15,0.32,-3.71,5.18,-22.05,-0.47,0.56,-0.11
 -9.91,-1.84,-0.04,-8.89,-3.78,-16.17,-0.48,0.55,-0.11
 -9.36,-1.34,0.18,-7.56,-15.68,-6.37,-0.48,0.66,-0.11
 -8.79,-0.95,0.40,-16.31,-4.41,-20.09,-0.48,0.54,-0.11
 -9.61,-1.25,0.24,-22.12,-3.29,-31.64,-0.47,0.55,-0.11
 -10.13,-1.31,0.48,-17.29,-18.41,-25.41,-0.48,0.55,-0.11
 -9.76,-1.21,0.93,-13.23,-23.59,-18.34,-0.48,0.54,-0.11
 -9.91,-0.90,0.95,-11.97,-15.75,-19.25,-0.48,0.54,-0.11
 -10.45,-0.86,1.03,-13.86,-13.93,-30.03,-0.48,0.53,-0.11
 -10.36,-0.95,1.16,-10.57,-12.11,-32.48,-0.49,0.53,-0.10
 -10.48,-0.93,1.11,-9.03,-11.69,-17.85,-0.49,0.52,-0.10
 -10.32,-0.62,1.02,-7.84,-8.96,-6.93,-0.48,0.52,-0.10
 -9.88,-0.28,1.00,-6.93,-2.52,-14.14,-0.49,0.52,-0.10
